date,year,home_team,away_team,venue_odds,home_odds_avg,away_odds_avg,bookmakers_surveyed,home_odds_open,home_odds_close,away_odds_open,away_odds_close,home_odds_min,home_odds_max,away_odds_min,away_odds_max,home_line_close,away_line_close,home_line_odds_close,away_line_odds_close,implied_home_close,implied_away_close,overround_close,implied_home_open,implied_away_open,overround_open,implied_home_avg,implied_away_avg,overround_avg
2013-04-06,2013,Essendon,Melbourne,,1.08,7.93,10,1.105,1.113,8.36,7.94,1.08,1.114,7.86,10.15,-42.5,42.5,1.925,1.98,0.8770573290621893,0.12294267093781067,1.0244171809686757,0.8832540940306393,0.11674590596936082,1.0245946004459936,0.8801331853496115,0.11986681465038847,1.0520293307178552
2013-04-06,2013,Port Adelaide,Greater Western Sydney,,1.14,5.89,10,1.19,1.165,5.42,6.02,1.148,1.194,5.35,6.52,-35.5,35.5,1.763,2.19,0.83785664578984,0.16214335421016007,1.0244820555230776,0.8199697428139182,0.18003025718608168,1.0248379794722318,0.8378378378378378,0.16216216216216217,1.0469722693831354
2013-04-06,2013,Brisbane Lions,Adelaide,,1.99,1.81,10,2.25,2.02,1.724,1.884,1.943,2.25,1.724,1.961,5.5,-5.5,1.8,2.13,0.4825819672131148,0.5174180327868853,1.0258350675831913,0.4338198288877705,0.5661801711122295,1.0244908481567414,0.47631578947368425,0.5236842105263159,1.054998750659374
2013-04-06,2013,Western Bulldogs,Fremantle,,3.26,1.33,10,3.1,3.64,1.425,1.333,3.07,3.64,1.333,1.431,20.5,-20.5,1.952,1.952,0.2680474562638246,0.7319525437361754,1.0249128216119965,0.31491712707182323,0.6850828729281768,1.0243350311262025,0.289760348583878,0.710239651416122,1.058628165505789
2013-04-06,2013,Sydney,Gold Coast,,1.09,7.51,10,1.133,1.084,7.04,9.42,1.084,1.134,7.01,9.42,-39.5,39.5,1.819,2.11,0.8968012185833968,0.10319878141660321,1.0286663376187901,0.8613728129205922,0.13862718707940783,1.0246579876434245,0.8732558139534884,0.12674418604651164,1.0505869849375145
2013-04-05,2013,St Kilda,Richmond,,2.95,1.4,10,2.96,3.01,1.456,1.444,2.87,3.31,1.384,1.478,17.5,-17.5,1.862,2.05,0.3242029636281994,0.6757970363718007,1.0247466892445312,0.3297101449275362,0.6702898550724637,1.0246510246510248,0.32183908045977005,0.6781609195402298,1.053268765133172
2013-04-01,2013,Hawthorn,Geelong,,1.6,2.32,11,1.578,1.595,2.56,2.52,1.571,1.746,2.21,2.58,-7.5,7.5,1.892,2.02,0.6123936816524909,0.3876063183475091,1.0237846444742997,0.6186563557274045,0.3813436442725955,1.0243385614702154,0.5918367346938775,0.40816326530612246,1.0560344827586208
2013-03-31,2013,North Melbourne,Collingwood,,2.38,1.58,11,2.62,2.22,1.555,1.74,2.22,2.78,1.505,1.74,5.5,-5.5,1.99,1.917,0.43939393939393945,0.5606060606060607,1.0251630941286112,0.37245508982035924,0.6275449101796408,1.0247662060332343,0.39898989898989906,0.601010101010101,1.053079459631954
2013-03-31,2013,Melbourne,Port Adelaide,,1.83,1.94,11,1.735,2.0,2.23,1.909,1.735,2.0,1.909,2.23,-1.5,1.5,1.961,1.943,0.4883601944231262,0.5116398055768739,1.0238344683080145,0.562421185372005,0.4375788146279949,1.0247993693542343,0.5145888594164455,0.4854111405835544,1.0619120049574673
2013-03-30,2013,Gold Coast,St Kilda,,3.37,1.32,11,4.17,3.32,1.274,1.383,3.25,4.17,1.274,1.395,19.5,-19.5,1.943,1.961,0.29406761641505424,0.7059323835849458,1.0242706182648162,0.23401910360029388,0.765980896399706,1.024737509835146,0.2814498933901919,0.7185501066098081,1.054311662620268
2013-03-30,2013,Greater Western Sydney,Sydney,,11.62,1.04,11,12.5,16.5,1.055,1.036,12.5,16.5,1.036,1.055,54.5,-54.5,2.02,1.884,0.05907846715328467,0.9409215328467153,1.0258570258570259,0.07783105864994466,0.9221689413500552,1.0278672985781991,0.0821484992101106,0.9178515007898894,1.047596981331921
2013-03-30,2013,Western Bulldogs,Brisbane Lions,,3.83,1.27,11,2.61,4.42,1.558,1.253,2.57,4.42,1.253,1.574,27.5,-27.5,1.934,1.97,0.2208707914683589,0.7791292085316411,1.0243289408586813,0.3738003838771593,0.6261996161228407,1.0249902862005027,0.24901960784313726,0.7509803921568627,1.0484981805472748
2013-03-28,2013,Carlton,Richmond,,1.86,1.91,11,1.657,2.05,2.37,1.862,1.657,2.06,1.854,2.37,1.5,-1.5,1.99,1.917,0.4759713701431493,0.5240286298568507,1.0248618060831522,0.5885274397814751,0.41147256021852496,1.025441230020193,0.5066312997347481,0.49336870026525204,1.0611946180262342
2013-03-23,2013,Fremantle,West Coast,,1.76,2.02,11,2.31,1.746,1.689,2.21,1.746,2.31,1.689,2.21,-4.5,4.5,1.943,1.961,0.5586450960566228,0.4413549039433772,1.0252263739225533,0.4223555888972243,0.5776444111027756,1.0249667443273127,0.5343915343915343,0.4656084656084655,1.0632313231323134
2013-03-22,2013,Adelaide,Essendon,,1.46,2.68,11,1.537,1.534,2.67,2.68,1.473,1.555,2.62,2.89,-13.5,13.5,2.04,1.869,0.6359753203607024,0.3640246796392975,1.025024810757166,0.6346565248395531,0.36534347516044685,1.0251499223888163,0.6473429951690821,0.35265700483091783,1.058065835207524
2012-09-29,2012,Hawthorn,Sydney,,1.52,2.53,12,,,,,,,,,,,,,,,,,,,0.6246913580246914,0.3753086419753087,1.0531516538381527
2012-09-22,2012,Hawthorn,Adelaide,,1.13,5.85,10,,,,,,,,,,,,,,,,,,,0.83810888252149,0.16189111747851,1.0558959231525604
2012-09-21,2012,Sydney,Collingwood,,1.55,2.43,10,,,,,,,,,,,,,,,,,,,0.6105527638190955,0.3894472361809045,1.0566839240674366
2012-09-15,2012,Collingwood,West Coast,,1.86,1.91,11,,,,,,,,,,,,,,,,,,,0.5066312997347481,0.49336870026525204,1.0611946180262342
2012-09-14,2012,Adelaide,Fremantle,,1.6,2.31,10,,,,,,,,,,,,,,,,,,,0.5907928388746803,0.4092071611253197,1.057900432900433
2012-09-09,2012,West Coast,North Melbourne,,1.2,4.53,11,,,,,,,,,,,,,,,,,,,0.7905759162303666,0.2094240837696335,1.054083885209713
2012-09-08,2012,Geelong,Fremantle,,1.28,3.64,11,,,,,,,,,,,,,,,,,,,0.7398373983739838,0.26016260162601623,1.0559752747252746
2012-09-08,2012,Adelaide,Sydney,,1.63,2.24,11,,,,,,,,,,,,,,,,,,,0.578811369509044,0.42118863049095606,1.0599255039439088
2012-09-07,2012,Hawthorn,Collingwood,,1.32,3.35,10,,,,,,,,,,,,,,,,,,,0.7173447537473233,0.28265524625267663,1.0560832202623247
2012-09-02,2012,Brisbane Lions,Western Bulldogs,,1.2,4.56,10,,,,,,,,,,,,,,,,,,,0.7916666666666666,0.20833333333333331,1.0526315789473686
2012-09-02,2012,Richmond,Port Adelaide,,1.1,6.84,10,,,,,,,,,,,,,,,,,,,0.8614609571788413,0.13853904282115867,1.0552897395002658
2012-09-02,2012,Carlton,St Kilda,,1.97,1.8,10,,,,,,,,,,,,,,,,,,,0.47745358090185674,0.5225464190981433,1.063169768753525
2012-09-01,2012,Essendon,Collingwood,,5.25,1.15,11,,,,,,,,,,,,,,,,,,,0.17968749999999997,0.8203125,1.060041407867495
2012-09-01,2012,Fremantle,Melbourne,,1.03,11.75,11,,,,,,,,,,,,,,,,,,,0.9194053208137716,0.0805946791862285,1.0559801693864903
2012-09-01,2012,Greater Western Sydney,North Melbourne,,16.0,1.01,11,,,,,,,,,,,,,,,,,,,0.059376837154614934,0.940623162845385,1.05259900990099
2012-09-01,2012,Adelaide,Gold Coast,,1.01,16.82,11,,,,,,,,,,,,,,,,,,,0.9433538979248457,0.056646102075154234,1.0495520420056275
2012-09-01,2012,Geelong,Sydney,,1.65,2.2,11,,,,,,,,,,,,,,,,,,,0.5714285714285715,0.4285714285714286,1.0606060606060606
2012-08-31,2012,Hawthorn,West Coast,,1.25,3.9,10,,,,,,,,,,,,,,,,,,,0.7572815533980582,0.24271844660194178,1.0564102564102564
2012-08-26,2012,Melbourne,Adelaide,,6.16,1.12,8,,,,,,,,,,,,,,,,,,,0.15384615384615383,0.846153846153846,1.0551948051948052
2012-08-26,2012,North Melbourne,Fremantle,,1.27,3.67,8,,,,,,,,,,,,,,,,,,,0.742914979757085,0.257085020242915,1.0598811388358471
2012-08-26,2012,Geelong,Western Bulldogs,,1.02,15.55,8,,,,,,,,,,,,,,,,,,,0.9384429692214847,0.06155703077851539,1.0447008385347707
2012-08-25,2012,Gold Coast,Carlton,,13.6,1.02,8,,,,,,,,,,,,,,,,,,,0.06976744186046512,0.9302325581395349,1.053921568627451
2012-08-25,2012,West Coast,Collingwood,,1.68,2.16,8,,,,,,,,,,,,,,,,,,,0.5625,0.4375,1.0582010582010581
2012-08-25,2012,Sydney,Hawthorn,,1.97,1.79,8,,,,,,,,,,,,,,,,,,,0.4760638297872341,0.5239361702127661,1.0662734310750643
2012-08-25,2012,Port Adelaide,Brisbane Lions,,2.22,1.64,8,,,,,,,,,,,,,,,,,,,0.4248704663212435,0.5751295336787565,1.060206548011426
2012-08-25,2012,St Kilda,Greater Western Sydney,,1.01,20.4,8,,,,,,,,,,,,,,,,,,,0.9528257823446987,0.04717421765530126,1.0391186177441274
2012-08-24,2012,Richmond,Essendon,,1.59,2.3,8,,,,,,,,,,,,,,,,,,,0.5912596401028277,0.4087403598971723,1.063713426305715
2012-08-19,2012,Hawthorn,Gold Coast,,1.01,23.58,8,,,,,,,,,,,,,,,,,,,0.9589263928426189,0.04107360715738105,1.0325078309357654
2012-08-19,2012,Western Bulldogs,Sydney,,8.66,1.06,9,,,,,,,,,,,,,,,,,,,0.10905349794238683,0.8909465020576132,1.0588696675236393
2012-08-19,2012,Port Adelaide,West Coast,,5.64,1.13,9,,,,,,,,,,,,,,,,,,,0.1669128508124077,0.8330871491875924,1.0622607167513964
2012-08-18,2012,Brisbane Lions,Adelaide,,4.29,1.21,9,,,,,,,,,,,,,,,,,,,0.22,0.78,1.0595465140919686
2012-08-18,2012,Collingwood,North Melbourne,,1.31,3.42,9,,,,,,,,,,,,,,,,,,,0.7230443974630022,0.2769556025369979,1.0557564394446675
2012-08-18,2012,Fremantle,Richmond,,1.39,2.95,9,,,,,,,,,,,,,,,,,,,0.6797235023041476,0.32027649769585254,1.0584075112791123
2012-08-18,2012,Greater Western Sydney,Melbourne,,4.55,1.19,9,,,,,,,,,,,,,,,,,,,0.2073170731707317,0.7926829268292683,1.0601163542340013
2012-08-18,2012,Essendon,Carlton,,2.05,1.74,9,,,,,,,,,,,,,,,,,,,0.4591029023746703,0.5408970976253298,1.0625175217269414
2012-08-17,2012,Geelong,St Kilda,,1.31,3.38,9,,,,,,,,,,,,,,,,,,,0.7206823027718551,0.27931769722814503,1.0592167667916346
2012-08-12,2012,Essendon,North Melbourne,,2.19,1.65,9,,,,,,,,,,,,,,,,,,,0.4296875,0.5703125,1.0626816106268162
2012-08-12,2012,Richmond,Western Bulldogs,,1.14,5.62,9,,,,,,,,,,,,,,,,,,,0.831360946745562,0.16863905325443784,1.0551289255166387
2012-08-12,2012,Hawthorn,Port Adelaide,,1.01,19.5,9,,,,,,,,,,,,,,,,,,,0.9507557289127254,0.0492442710872745,1.0413810611830414
2012-08-11,2012,Carlton,Brisbane Lions,,1.19,4.68,9,,,,,,,,,,,,,,,,,,,0.797274275979557,0.20272572402044295,1.0540113481289952
2012-08-11,2012,Sydney,Collingwood,,1.59,2.34,9,,,,,,,,,,,,,,,,,,,0.5954198473282442,0.40458015267175573,1.0562812449604904
2012-08-11,2012,Gold Coast,Greater Western Sydney,,1.36,3.08,9,,,,,,,,,,,,,,,,,,,0.6936936936936937,0.30630630630630634,1.0599694423223833
2012-08-11,2012,Adelaide,Fremantle,,1.4,2.91,9,,,,,,,,,,,,,,,,,,,0.6751740139211136,0.3248259860788863,1.057928325969563
2012-08-11,2012,St Kilda,Melbourne,,1.05,9.67,9,,,,,,,,,,,,,,,,,,,0.9020522388059702,0.09794776119402986,1.0557935687201456
2012-08-10,2012,West Coast,Geelong,,1.68,2.15,9,,,,,,,,,,,,,,,,,,,0.5613577023498694,0.4386422976501305,1.0603543743078627
2012-08-05,2012,Adelaide,Essendon,,1.15,5.45,9,,,,,,,,,,,,,,,,,,,0.8257575757575758,0.1742424242424242,1.0530514559234145
2012-08-05,2012,Carlton,Sydney,,2.97,1.39,9,,,,,,,,,,,,,,,,,,,0.31880733944954126,0.6811926605504588,1.0561247971319914
2012-08-05,2012,Melbourne,Gold Coast,,1.39,3.02,9,,,,,,,,,,,,,,,,,,,0.6848072562358277,0.31519274376417233,1.0505502882462243
2012-08-04,2012,Brisbane Lions,Richmond,,2.21,1.64,9,,,,,,,,,,,,,,,,,,,0.42597402597402595,0.574025974025974,1.062244785343781
2012-08-04,2012,Collingwood,St Kilda,,1.4,2.94,9,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.3225806451612903,1.054421768707483
2012-08-04,2012,Fremantle,West Coast,,2.59,1.49,9,,,,,,,,,,,,,,,,,,,0.36519607843137253,0.6348039215686274,1.0572413256977016
2012-08-04,2012,Greater Western Sydney,Port Adelaide,,6.7,1.1,9,,,,,,,,,,,,,,,,,,,0.141025641025641,0.8589743589743589,1.0583446404341927
2012-08-04,2012,Western Bulldogs,North Melbourne,,7.84,1.08,9,,,,,,,,,,,,,,,,,,,0.1210762331838565,0.8789237668161434,1.0534769463340892
2012-08-03,2012,Hawthorn,Geelong,,1.29,3.61,9,,,,,,,,,,,,,,,,,,,0.7367346938775509,0.26326530612244897,1.05220210869892
2012-07-29,2012,West Coast,Brisbane Lions,,1.14,5.66,8,,,,,,,,,,,,,,,,,,,0.8323529411764706,0.16764705882352943,1.0538714276858223
2012-07-29,2012,St Kilda,Western Bulldogs,,1.14,5.54,9,,,,,,,,,,,,,,,,,,,0.8293413173652695,0.17065868263473055,1.0576983976185952
2012-07-29,2012,Port Adelaide,Fremantle,,2.45,1.54,9,,,,,,,,,,,,,,,,,,,0.38596491228070173,0.6140350877192983,1.0575139146567718
2012-07-28,2012,Carlton,Richmond,,2.34,1.58,9,,,,,,,,,,,,,,,,,,,0.4030612244897959,0.596938775510204,1.0602618197554907
2012-07-28,2012,Gold Coast,Sydney,,9.98,1.05,9,,,,,,,,,,,,,,,,,,,0.09519492293744332,0.9048050770625565,1.0525813531825556
2012-07-28,2012,Greater Western Sydney,Collingwood,,22.17,1.01,9,,,,,,,,,,,,,,,,,,,0.04357204486626402,0.956427955133736,1.03520500899887
2012-07-28,2012,North Melbourne,Melbourne,,1.09,7.67,9,,,,,,,,,,,,,,,,,,,0.8755707762557077,0.12442922374429224,1.0478092891403419
2012-07-28,2012,Geelong,Adelaide,,1.61,2.27,9,,,,,,,,,,,,,,,,,,,0.5850515463917526,0.41494845360824745,1.0616466467835937
2012-07-27,2012,Essendon,Hawthorn,,5.2,1.16,9,,,,,,,,,,,,,,,,,,,0.18238993710691823,0.8176100628930819,1.0543766578249336
2012-07-22,2012,Fremantle,Greater Western Sydney,,1.01,21.83,8,,,,,,,,,,,,,,,,,,,0.9557793345008757,0.044220665499124345,1.0359075302857816
2012-07-22,2012,Richmond,North Melbourne,,2.1,1.73,8,,,,,,,,,,,,,,,,,,,0.4516971279373368,0.5483028720626633,1.054225158271401
2012-07-22,2012,Sydney,St Kilda,,1.36,3.11,9,,,,,,,,,,,,,,,,,,,0.6957494407158836,0.3042505592841164,1.0568375260071874
2012-07-21,2012,Melbourne,Port Adelaide,,2.24,1.63,9,,,,,,,,,,,,,,,,,,,0.42118863049095606,0.578811369509044,1.0599255039439088
2012-07-21,2012,Western Bulldogs,Carlton,,2.35,1.58,9,,,,,,,,,,,,,,,,,,,0.4020356234096692,0.5979643765903307,1.0584433072986803
2012-07-21,2012,Gold Coast,Brisbane Lions,,3.95,1.25,9,,,,,,,,,,,,,,,,,,,0.24038461538461534,0.7596153846153846,1.0531645569620254
2012-07-21,2012,Adelaide,West Coast,,1.43,2.78,9,,,,,,,,,,,,,,,,,,,0.660332541567696,0.33966745843230406,1.0590129295165267
2012-07-21,2012,Collingwood,Hawthorn,,1.9,1.88,8,,,,,,,,,,,,,,,,,,,0.4973544973544974,0.5026455026455027,1.0582306830907053
2012-07-20,2012,Geelong,Essendon,,2.02,1.76,9,,,,,,,,,,,,,,,,,,,0.4656084656084655,0.5343915343915343,1.0632313231323134
2012-07-15,2012,West Coast,Sydney,,1.69,2.13,9,,,,,,,,,,,,,,,,,,,0.5575916230366492,0.4424083769633508,1.0611995444064783
2012-07-15,2012,Western Bulldogs,Hawthorn,,10.07,1.04,9,,,,,,,,,,,,,,,,,,,0.09360936093609361,0.9063906390639064,1.0608433274768925
2012-07-15,2012,Greater Western Sydney,Adelaide,,16.46,1.01,9,,,,,,,,,,,,,,,,,,,0.057813394390383514,0.9421866056096165,1.050852351334769
2012-07-14,2012,Brisbane Lions,St Kilda,,2.53,1.51,9,,,,,,,,,,,,,,,,,,,0.37376237623762376,0.6262376237623761,1.0575085726251867
2012-07-14,2012,Geelong,Collingwood,,2.65,1.48,8,,,,,,,,,,,,,,,,,,,0.35835351089588374,0.6416464891041161,1.0530341662417135
2012-07-14,2012,Richmond,Gold Coast,,1.16,5.18,9,,,,,,,,,,,,,,,,,,,0.8170347003154574,0.1829652996845426,1.0551191585674344
2012-07-14,2012,Port Adelaide,Essendon,,2.7,1.45,9,,,,,,,,,,,,,,,,,,,0.3493975903614458,0.6506024096385543,1.0600255427841634
2012-07-14,2012,Melbourne,Fremantle,,3.16,1.35,9,,,,,,,,,,,,,,,,,,,0.29933481152993346,0.7006651884700665,1.0571964369432723
2012-07-13,2012,North Melbourne,Carlton,,2.12,1.7,9,,,,,,,,,,,,,,,,,,,0.4450261780104712,0.5549738219895288,1.0599334073251943
2012-07-08,2012,Fremantle,Western Bulldogs,,1.19,4.73,9,,,,,,,,,,,,,,,,,,,0.7989864864864864,0.2010135135135135,1.0517526249400395
2012-07-08,2012,Gold Coast,Geelong,,12.68,1.03,9,,,,,,,,,,,,,,,,,,,0.07512764405543398,0.9248723559445661,1.0497381397200698
2012-07-08,2012,Hawthorn,Greater Western Sydney,,1.0,21.0,9,,,,,,,,,,,,,,,,,,,0.9545454545454545,0.04545454545454545,1.0476190476190477
2012-07-07,2012,Port Adelaide,Adelaide,,3.73,1.27,9,,,,,,,,,,,,,,,,,,,0.25400000000000006,0.746,1.0554980895484578
2012-07-07,2012,St Kilda,Essendon,,2.93,1.4,9,,,,,,,,,,,,,,,,,,,0.3233256351039261,0.676674364896074,1.0555826426133592
2012-07-07,2012,Sydney,Brisbane Lions,,1.17,5.05,9,,,,,,,,,,,,,,,,,,,0.8118971061093249,0.18810289389067525,1.0527206566810527
2012-07-07,2012,Melbourne,Richmond,,4.72,1.18,9,,,,,,,,,,,,,,,,,,,0.2,0.8,1.0593220338983051
2012-07-07,2012,North Melbourne,West Coast,,2.67,1.46,9,,,,,,,,,,,,,,,,,,,0.3535108958837772,0.6464891041162226,1.0594633420553077
2012-07-06,2012,Collingwood,Carlton,,1.2,4.46,9,,,,,,,,,,,,,,,,,,,0.7879858657243816,0.21201413427561835,1.0575485799701048
2012-07-01,2012,St Kilda,North Melbourne,,1.38,2.97,9,,,,,,,,,,,,,,,,,,,0.6827586206896552,0.31724137931034474,1.0613380178597571
2012-07-01,2012,Brisbane Lions,Melbourne,,1.18,4.91,9,,,,,,,,,,,,,,,,,,,0.80623973727422,0.19376026272577992,1.0511236148986849
2012-07-01,2012,Geelong,Port Adelaide,,1.04,11.25,9,,,,,,,,,,,,,,,,,,,0.9153783563873068,0.08462164361269327,1.0504273504273502
2012-06-30,2012,Essendon,Western Bulldogs,,1.19,4.61,9,,,,,,,,,,,,,,,,,,,0.7948275862068965,0.20517241379310341,1.057255874150094
2012-06-30,2012,Sydney,Greater Western Sydney,,1.01,19.94,9,,,,,,,,,,,,,,,,,,,0.9517899761336515,0.04821002386634844,1.0402494612550524
2012-06-30,2012,West Coast,Gold Coast,,1.01,19.42,9,,,,,,,,,,,,,,,,,,,0.9505628976994616,0.04943710230053842,1.041592315771227
2012-06-30,2012,Adelaide,Richmond,,1.4,2.88,9,,,,,,,,,,,,,,,,,,,0.6728971962616822,0.32710280373831774,1.0615079365079365
2012-06-30,2012,Collingwood,Fremantle,,1.1,7.11,9,,,,,,,,,,,,,,,,,,,0.8660170523751523,0.13398294762484775,1.0497378851809231
2012-06-29,2012,Carlton,Hawthorn,,3.43,1.3,9,,,,,,,,,,,,,,,,,,,0.27484143763213525,0.7251585623678646,1.0607759587351424
2012-06-24,2012,North Melbourne,Adelaide,,3.12,1.35,9,,,,,,,,,,,,,,,,,,,0.30201342281879195,0.697986577181208,1.0612535612535612
2012-06-24,2012,Melbourne,Greater Western Sydney,,1.28,3.67,8,,,,,,,,,,,,,,,,,,,0.7414141414141414,0.2585858585858586,1.0537295640326976
2012-06-23,2012,Fremantle,Essendon,,2.2,1.65,9,,,,,,,,,,,,,,,,,,,0.4285714285714286,0.5714285714285715,1.0606060606060606
2012-06-23,2012,Collingwood,West Coast,,1.4,2.91,9,,,,,,,,,,,,,,,,,,,0.6751740139211136,0.3248259860788863,1.057928325969563
2012-06-23,2012,Western Bulldogs,Brisbane Lions,,1.36,3.09,9,,,,,,,,,,,,,,,,,,,0.69438202247191,0.30561797752808995,1.0589187131163145
2012-06-22,2012,Sydney,Geelong,,1.6,2.3,9,,,,,,,,,,,,,,,,,,,0.5897435897435896,0.41025641025641024,1.0597826086956523
2012-06-17,2012,Western Bulldogs,Port Adelaide,,1.45,2.77,8,,,,,,,,,,,,,,,,,,,0.6563981042654028,0.34360189573459715,1.050666002738703
2012-06-17,2012,Hawthorn,Brisbane Lions,,1.06,8.94,9,,,,,,,,,,,,,,,,,,,0.894,0.10600000000000001,1.0552530496813135
2012-06-16,2012,Gold Coast,North Melbourne,,5.21,1.16,9,,,,,,,,,,,,,,,,,,,0.18210361067503922,0.8178963893249607,1.054007545171752
2012-06-16,2012,Greater Western Sydney,Richmond,,10.93,1.04,9,,,,,,,,,,,,,,,,,,,0.08688387635756058,0.9131161236424393,1.0530297698641706
2012-06-15,2012,Adelaide,St Kilda,,1.47,2.67,9,,,,,,,,,,,,,,,,,,,0.6449275362318841,0.355072463768116,1.0548039440495298
2012-06-14,2012,West Coast,Carlton,,1.28,3.66,9,,,,,,,,,,,,,,,,,,,0.7408906882591094,0.2591093117408907,1.0544740437158469
2012-06-11,2012,Melbourne,Collingwood,,8.9,1.06,9,,,,,,,,,,,,,,,,,,,0.106425702811245,0.893574297188755,1.055755776976892
2012-06-10,2012,Port Adelaide,Hawthorn,,3.95,1.25,9,,,,,,,,,,,,,,,,,,,0.24038461538461534,0.7596153846153846,1.0531645569620254
2012-06-09,2012,Essendon,Sydney,,1.5,2.55,9,,,,,,,,,,,,,,,,,,,0.6296296296296295,0.3703703703703704,1.0588235294117647
2012-06-09,2012,Gold Coast,St Kilda,,7.41,1.09,9,,,,,,,,,,,,,,,,,,,0.12823529411764706,0.8717647058823529,1.0523839591922644
2012-06-09,2012,Richmond,Fremantle,,1.2,4.43,9,,,,,,,,,,,,,,,,,,,0.7868561278863232,0.21314387211367675,1.0590669676448459
2012-06-08,2012,Carlton,Geelong,,2.74,1.44,9,,,,,,,,,,,,,,,,,,,0.3444976076555024,0.6555023923444976,1.0594079480940795
2012-06-03,2012,Collingwood,Gold Coast,,1.01,16.31,10,,,,,,,,,,,,,,,,,,,0.9416859122401847,0.05831408775981524,1.0514110883804506
2012-06-03,2012,Sydney,Western Bulldogs,,1.28,3.59,10,,,,,,,,,,,,,,,,,,,0.7371663244353183,0.26283367556468173,1.0598015320334262
2012-06-03,2012,Brisbane Lions,West Coast,,4.67,1.19,10,,,,,,,,,,,,,,,,,,,0.20307167235494883,0.7969283276450513,1.0544688967664153
2012-06-02,2012,Essendon,Melbourne,,1.04,10.88,9,,,,,,,,,,,,,,,,,,,0.9127516778523491,0.08724832214765102,1.0534502262443437
2012-06-02,2012,Port Adelaide,Carlton,,3.11,1.36,9,,,,,,,,,,,,,,,,,,,0.3042505592841164,0.6957494407158836,1.0568375260071874
2012-06-02,2012,Fremantle,Adelaide,,2.37,1.57,10,,,,,,,,,,,,,,,,,,,0.398477157360406,0.6015228426395939,1.058883603429278
2012-06-02,2012,Hawthorn,North Melbourne,,1.26,3.81,10,,,,,,,,,,,,,,,,,,,0.7514792899408285,0.24852071005917162,1.0561179852518434
2012-06-02,2012,Geelong,Greater Western Sydney,,1.01,19.57,10,,,,,,,,,,,,,,,,,,,0.9509232264334304,0.049076773566569476,1.041197630238241
2012-06-01,2012,St Kilda,Richmond,,1.85,1.91,10,,,,,,,,,,,,,,,,,,,0.5079787234042553,0.49202127659574474,1.0641007499646242
2012-05-27,2012,West Coast,Fremantle,,1.35,3.12,10,,,,,,,,,,,,,,,,,,,0.697986577181208,0.30201342281879195,1.0612535612535612
2012-05-27,2012,Carlton,Melbourne,,1.04,10.33,10,,,,,,,,,,,,,,,,,,,0.9085312225153913,0.09146877748460862,1.0583438826420433
2012-05-27,2012,North Melbourne,Brisbane Lions,,1.24,4.04,10,,,,,,,,,,,,,,,,,,,0.7651515151515152,0.23484848484848486,1.0539763653784733
2012-05-26,2012,Adelaide,Collingwood,,1.46,2.68,10,,,,,,,,,,,,,,,,,,,0.6473429951690821,0.35265700483091783,1.058065835207524
2012-05-26,2012,Greater Western Sydney,Essendon,,17.14,1.01,10,,,,,,,,,,,,,,,,,,,0.05564738292011019,0.9443526170798898,1.0484420670771861
2012-05-26,2012,St Kilda,Sydney,,1.89,1.86,10,,,,,,,,,,,,,,,,,,,0.496,0.5039999999999999,1.0667349377026798
2012-05-26,2012,Gold Coast,Port Adelaide,,2.55,1.5,10,,,,,,,,,,,,,,,,,,,0.3703703703703704,0.6296296296296295,1.0588235294117647
2012-05-26,2012,Richmond,Hawthorn,,3.61,1.28,9,,,,,,,,,,,,,,,,,,,0.261758691206544,0.7382413087934561,1.0582583102493075
2012-05-25,2012,Western Bulldogs,Geelong,,4.78,1.18,10,,,,,,,,,,,,,,,,,,,0.19798657718120805,0.8020134228187921,1.0566626480391461
2012-05-20,2012,West Coast,St Kilda,,1.38,2.99,9,,,,,,,,,,,,,,,,,,,0.6842105263157895,0.3157894736842105,1.0590858416945375
2012-05-20,2012,Carlton,Adelaide,,1.41,2.85,8,,,,,,,,,,,,,,,,,,,0.6690140845070424,0.33098591549295775,1.0600970511384844
2012-05-20,2012,Brisbane Lions,Greater Western Sydney,,1.15,5.54,9,,,,,,,,,,,,,,,,,,,0.8281016442451419,0.17189835575485798,1.0500706325537594
2012-05-19,2012,Essendon,Richmond,,1.49,2.59,9,,,,,,,,,,,,,,,,,,,0.6348039215686274,0.36519607843137253,1.0572413256977016
2012-05-19,2012,Western Bulldogs,Gold Coast,,1.14,5.48,9,,,,,,,,,,,,,,,,,,,0.8277945619335346,0.17220543806646524,1.059674734280958
2012-05-19,2012,Sydney,Melbourne,,1.09,7.4,9,,,,,,,,,,,,,,,,,,,0.8716136631330977,0.1283863368669022,1.0525663277956856
2012-05-19,2012,Hawthorn,Fremantle,,1.19,4.61,9,,,,,,,,,,,,,,,,,,,0.7948275862068965,0.20517241379310341,1.057255874150094
2012-05-19,2012,Port Adelaide,North Melbourne,,2.64,1.47,9,,,,,,,,,,,,,,,,,,,0.35766423357664234,0.6423357664233577,1.0590599876314162
2012-05-18,2012,Collingwood,Geelong,,1.61,2.29,9,,,,,,,,,,,,,,,,,,,0.5871794871794872,0.41282051282051285,1.0577992351297838
2012-05-14,2012,St Kilda,Carlton,,4.03,1.24,9,,,,,,,,,,,,,,,,,,,0.2352941176470588,0.7647058823529412,1.054590570719603
