game_id,year,round,roundname,date,localtime,venue,home_team,away_team,home_score,away_score,home_goals,home_behinds,away_goals,away_behinds,winner,is_final,is_grand_final
1746,2012,20,Round 20,2012-08-10 20:40:00,2012-08-10 18:40:00,Subiaco,West Coast,Geelong,102,97,16,6,15,7,West Coast,0,0
1747,2012,20,Round 20,2012-08-11 13:45:00,2012-08-11 13:45:00,M.C.G.,St Kilda,Melbourne,107,82,16,11,12,10,St Kilda,0,0
1748,2012,20,Round 20,2012-08-11 14:10:00,2012-08-11 13:40:00,Football Park,Adelaide,Fremantle,119,91,17,17,14,7,Adelaide,0,0
1749,2012,20,Round 20,2012-08-11 16:40:00,2012-08-11 16:40:00,Carrara,Gold Coast,Greater Western Sydney,109,79,16,13,12,7,Gold Coast,0,0
1751,2012,20,Round 20,2012-08-11 19:40:00,2012-08-11 19:40:00,Docklands,Carlton,Brisbane Lions,113,77,17,11,10,17,Carlton,0,0
1750,2012,20,Round 20,2012-08-11 19:40:00,2012-08-11 19:40:00,Stadium Australia,Sydney,Collingwood,70,78,9,16,12,6,Collingwood,0,0
1752,2012,20,Round 20,2012-08-12 13:10:00,2012-08-12 13:10:00,University of Tasmania Stadium,Hawthorn,Port Adelaide,159,87,24,15,13,9,Hawthorn,0,0
1753,2012,20,Round 20,2012-08-12 15:15:00,2012-08-12 15:15:00,M.C.G.,Richmond,Western Bulldogs,150,80,22,18,12,8,Richmond,0,0
1754,2012,20,Round 20,2012-08-12 16:40:00,2012-08-12 16:40:00,Docklands,Essendon,North Melbourne,76,100,11,10,15,10,North Melbourne,0,0
1764,2012,21,Round 21,2012-08-17 19:50:00,2012-08-17 19:50:00,Docklands,Geelong,St Kilda,123,81,18,15,11,15,Geelong,0,0
1765,2012,21,Round 21,2012-08-18 13:45:00,2012-08-18 13:45:00,M.C.G.,Essendon,Carlton,60,156,8,12,24,12,Carlton,0,0
1766,2012,21,Round 21,2012-08-18 14:10:00,2012-08-18 14:10:00,UNSW Canberra Oval,Greater Western Sydney,Melbourne,59,84,9,5,11,18,Melbourne,0,0
1767,2012,21,Round 21,2012-08-18 16:40:00,2012-08-18 14:40:00,Subiaco,Fremantle,Richmond,94,72,13,16,11,6,Fremantle,0,0
1769,2012,21,Round 21,2012-08-18 19:40:00,2012-08-18 19:40:00,Gabba,Brisbane Lions,Adelaide,95,85,13,17,12,13,Brisbane Lions,0,0
1768,2012,21,Round 21,2012-08-18 19:40:00,2012-08-18 19:40:00,Docklands,Collingwood,North Melbourne,61,91,8,13,13,13,North Melbourne,0,0
1770,2012,21,Round 21,2012-08-19 13:10:00,2012-08-19 12:40:00,Football Park,Port Adelaide,West Coast,50,98,6,14,14,14,West Coast,0,0
1771,2012,21,Round 21,2012-08-19 15:15:00,2012-08-19 15:15:00,Docklands,Western Bulldogs,Sydney,85,167,13,7,26,11,Sydney,0,0
1772,2012,21,Round 21,2012-08-19 16:40:00,2012-08-19 16:40:00,M.C.G.,Hawthorn,Gold Coast,129,65,19,15,10,5,Hawthorn,0,0
1773,2012,22,Round 22,2012-08-24 19:50:00,2012-08-24 19:50:00,M.C.G.,Richmond,Essendon,102,57,13,24,8,9,Richmond,0,0
1774,2012,22,Round 22,2012-08-25 13:45:00,2012-08-25 13:45:00,Docklands,St Kilda,Greater Western Sydney,163,35,25,13,5,5,St Kilda,0,0
1785,2012,22,Round 22,2012-08-25 14:10:00,2012-08-25 13:40:00,Football Park,Port Adelaide,Brisbane Lions,93,104,14,9,16,8,Brisbane Lions,0,0
1786,2012,22,Round 22,2012-08-25 16:40:00,2012-08-25 16:40:00,S.C.G.,Sydney,Hawthorn,95,102,14,11,15,12,Hawthorn,0,0
1788,2012,22,Round 22,2012-08-25 19:40:00,2012-08-25 19:40:00,Carrara,Gold Coast,Carlton,98,86,15,8,11,20,Gold Coast,0,0
1787,2012,22,Round 22,2012-08-25 19:40:00,2012-08-25 17:40:00,Subiaco,West Coast,Collingwood,107,58,15,17,8,10,West Coast,0,0
1789,2012,22,Round 22,2012-08-26 13:10:00,2012-08-26 13:10:00,GMHBA Stadium,Geelong,Western Bulldogs,107,73,16,11,11,7,Geelong,0,0
1790,2012,22,Round 22,2012-08-26 15:15:00,2012-08-26 15:15:00,Docklands,North Melbourne,Fremantle,79,132,12,7,20,12,Fremantle,0,0
1791,2012,22,Round 22,2012-08-26 16:40:00,2012-08-26 16:40:00,M.C.G.,Melbourne,Adelaide,81,150,11,15,22,18,Adelaide,0,0
1792,2012,23,Round 23,2012-08-31 19:50:00,2012-08-31 19:50:00,M.C.G.,Hawthorn,West Coast,95,70,14,11,10,10,Hawthorn,0,0
1793,2012,23,Round 23,2012-09-01 13:45:00,2012-09-01 13:45:00,GMHBA Stadium,Geelong,Sydney,112,78,17,10,11,12,Geelong,0,0
1794,2012,23,Round 23,2012-09-01 14:10:00,2012-09-01 13:40:00,Football Park,Adelaide,Gold Coast,153,62,22,21,9,8,Adelaide,0,0
1798,2012,23,Round 23,2012-09-01 16:40:00,2012-09-01 16:40:00,Sydney Showground,Greater Western Sydney,North Melbourne,77,105,11,11,16,9,North Melbourne,0,0
1799,2012,23,Round 23,2012-09-01 19:40:00,2012-09-01 19:40:00,M.C.G.,Essendon,Collingwood,72,104,10,12,14,20,Collingwood,0,0
1800,2012,23,Round 23,2012-09-01 19:40:00,2012-09-01 17:40:00,Subiaco,Fremantle,Melbourne,101,40,14,17,5,10,Fremantle,0,0
1801,2012,23,Round 23,2012-09-02 13:10:00,2012-09-02 13:10:00,Docklands,Carlton,St Kilda,91,106,12,19,16,10,St Kilda,0,0
1802,2012,23,Round 23,2012-09-02 15:15:00,2012-09-02 15:15:00,M.C.G.,Richmond,Port Adelaide,106,106,16,10,16,10,,0,0
1803,2012,23,Round 23,2012-09-02 16:40:00,2012-09-02 16:40:00,Gabba,Brisbane Lions,Western Bulldogs,128,61,19,14,9,7,Brisbane Lions,0,0
1804,2012,24,Finals Week 1,2012-09-07 19:50:00,2012-09-07 19:50:00,M.C.G.,Hawthorn,Collingwood,135,97,20,15,15,7,Hawthorn,3,0
1805,2012,24,Finals Week 1,2012-09-08 15:15:00,2012-09-08 14:45:00,Football Park,Adelaide,Sydney,42,71,5,12,11,5,Sydney,3,0
1806,2012,24,Finals Week 1,2012-09-08 19:45:00,2012-09-08 19:45:00,M.C.G.,Geelong,Fremantle,80,96,11,14,14,12,Fremantle,2,0
1807,2012,24,Finals Week 1,2012-09-09 15:15:00,2012-09-09 13:15:00,Subiaco,West Coast,North Melbourne,162,66,24,18,9,12,West Coast,2,0
1808,2012,25,Semi-Finals,2012-09-14 20:40:00,2012-09-14 20:10:00,Football Park,Adelaide,Fremantle,81,71,12,9,11,5,Adelaide,4,0
1809,2012,25,Semi-Finals,2012-09-15 19:45:00,2012-09-15 19:45:00,M.C.G.,Collingwood,West Coast,73,60,10,13,9,6,Collingwood,4,0
1810,2012,26,Preliminary Finals,2012-09-21 19:50:00,2012-09-21 19:50:00,Stadium Australia,Sydney,Collingwood,96,70,13,18,10,10,Sydney,5,0
1811,2012,26,Preliminary Finals,2012-09-22 17:15:00,2012-09-22 17:15:00,M.C.G.,Hawthorn,Adelaide,97,92,13,19,14,8,Hawthorn,5,0
1812,2012,27,Grand Final,2012-09-29 14:30:00,2012-09-29 14:30:00,M.C.G.,Hawthorn,Sydney,81,91,11,15,14,7,Sydney,6,1
1826,2013,1,Round 1,2013-03-22 20:40:00,2013-03-22 20:10:00,Football Park,Adelaide,Essendon,82,117,11,16,18,9,Essendon,0,0
1828,2013,1,Round 1,2013-03-23 19:40:00,2013-03-23 16:40:00,Subiaco,Fremantle,West Coast,108,80,16,12,11,14,Fremantle,0,0
1829,2013,1,Round 1,2013-03-28 19:40:00,2013-03-28 19:40:00,M.C.G.,Carlton,Richmond,101,106,14,17,14,22,Richmond,0,0
1830,2013,1,Round 1,2013-03-30 13:40:00,2013-03-30 13:40:00,Docklands,Western Bulldogs,Brisbane Lions,127,59,19,13,7,17,Western Bulldogs,0,0
1831,2013,1,Round 1,2013-03-30 16:40:00,2013-03-30 16:40:00,Stadium Australia,Greater Western Sydney,Sydney,76,106,11,10,16,10,Sydney,0,0
1832,2013,1,Round 1,2013-03-30 19:45:00,2013-03-30 18:45:00,Carrara,Gold Coast,St Kilda,90,77,13,12,10,17,Gold Coast,0,0
1833,2013,1,Round 1,2013-03-31 13:10:00,2013-03-31 13:10:00,M.C.G.,Melbourne,Port Adelaide,54,133,8,6,19,19,Port Adelaide,0,0
1834,2013,1,Round 1,2013-03-31 16:40:00,2013-03-31 16:40:00,Docklands,North Melbourne,Collingwood,87,103,13,9,15,13,Collingwood,0,0
1835,2013,1,Round 1,2013-04-01 15:20:00,2013-04-01 15:20:00,M.C.G.,Hawthorn,Geelong,86,93,12,14,13,15,Geelong,0,0
1836,2013,2,Round 2,2013-04-05 19:50:00,2013-04-05 19:50:00,M.C.G.,St Kilda,Richmond,82,99,12,10,14,15,Richmond,0,0
1837,2013,2,Round 2,2013-04-06 13:45:00,2013-04-06 13:45:00,S.C.G.,Sydney,Gold Coast,114,73,17,12,11,7,Sydney,0,0
1838,2013,2,Round 2,2013-04-06 14:10:00,2013-04-06 14:10:00,Docklands,Western Bulldogs,Fremantle,78,106,11,12,16,10,Fremantle,0,0
1839,2013,2,Round 2,2013-04-06 16:40:00,2013-04-06 15:40:00,Gabba,Brisbane Lions,Adelaide,77,96,10,17,14,12,Adelaide,0,0
1841,2013,2,Round 2,2013-04-06 19:40:00,2013-04-06 19:40:00,M.C.G.,Essendon,Melbourne,184,36,28,16,5,6,Essendon,0,0
1840,2013,2,Round 2,2013-04-06 19:40:00,2013-04-06 19:10:00,Football Park,Port Adelaide,Greater Western Sydney,134,78,19,20,11,12,Port Adelaide,0,0
1842,2013,2,Round 2,2013-04-07 13:10:00,2013-04-07 13:10:00,Docklands,Geelong,North Melbourne,112,108,16,16,17,6,Geelong,0,0
1843,2013,2,Round 2,2013-04-07 15:20:00,2013-04-07 15:20:00,M.C.G.,Collingwood,Carlton,117,100,17,15,15,10,Collingwood,0,0
1844,2013,2,Round 2,2013-04-07 16:40:00,2013-04-07 14:40:00,Subiaco,West Coast,Hawthorn,98,148,15,8,23,10,Hawthorn,0,0
1845,2013,3,Round 3,2013-04-12 20:40:00,2013-04-12 18:40:00,Subiaco,Fremantle,Essendon,68,72,9,14,10,12,Essendon,0,0
1865,2013,3,Round 3,2013-04-13 13:45:00,2013-04-13 13:45:00,Bellerive Oval,North Melbourne,Sydney,92,131,13,14,20,11,Sydney,0,0
1879,2013,3,Round 3,2013-04-13 14:10:00,2013-04-13 14:10:00,M.C.G.,Melbourne,West Coast,83,177,13,5,27,15,West Coast,0,0
1880,2013,3,Round 3,2013-04-13 16:40:00,2013-04-13 16:40:00,UNSW Canberra Oval,Greater Western Sydney,St Kilda,68,140,10,8,21,14,St Kilda,0,0
1881,2013,3,Round 3,2013-04-13 19:40:00,2013-04-13 19:40:00,Docklands,Geelong,Carlton,119,103,18,11,15,13,Geelong,0,0
1882,2013,3,Round 3,2013-04-13 19:40:00,2013-04-13 19:40:00,Carrara,Gold Coast,Brisbane Lions,92,94,13,14,13,16,Brisbane Lions,0,0
1883,2013,3,Round 3,2013-04-14 13:10:00,2013-04-14 13:10:00,Docklands,Richmond,Western Bulldogs,135,68,20,15,10,8,Richmond,0,0
1884,2013,3,Round 3,2013-04-14 15:15:00,2013-04-14 15:15:00,M.C.G.,Collingwood,Hawthorn,90,145,13,12,22,13,Hawthorn,0,0
1885,2013,3,Round 3,2013-04-14 16:40:00,2013-04-14 16:10:00,Football Park,Port Adelaide,Adelaide,118,109,17,16,16,13,Port Adelaide,0,0
1895,2013,4,Round 4,2013-04-19 19:50:00,2013-04-19 19:50:00,S.C.G.,Sydney,Geelong,103,124,16,7,19,10,Geelong,0,0
1896,2013,4,Round 4,2013-04-20 13:45:00,2013-04-20 13:45:00,University of Tasmania Stadium,Hawthorn,Fremantle,118,76,18,10,11,10,Hawthorn,0,0
1897,2013,4,Round 4,2013-04-20 14:10:00,2013-04-20 14:10:00,M.C.G.,Richmond,Collingwood,79,113,11,13,16,17,Collingwood,0,0
1898,2013,4,Round 4,2013-04-20 16:40:00,2013-04-20 16:40:00,Docklands,St Kilda,Essendon,91,128,13,13,19,14,Essendon,0,0
1900,2013,4,Round 4,2013-04-20 19:40:00,2013-04-20 19:40:00,Carrara,Gold Coast,Port Adelaide,66,104,9,12,16,8,Port Adelaide,0,0
1899,2013,4,Round 4,2013-04-20 19:40:00,2013-04-20 17:40:00,Subiaco,West Coast,Carlton,65,89,7,23,12,17,Carlton,0,0
1901,2013,4,Round 4,2013-04-21 13:10:00,2013-04-21 13:10:00,M.C.G.,Melbourne,Greater Western Sydney,144,103,22,12,15,13,Melbourne,0,0
1902,2013,4,Round 4,2013-04-21 15:15:00,2013-04-21 14:45:00,Football Park,Adelaide,Western Bulldogs,80,28,12,8,4,4,Adelaide,0,0
1903,2013,4,Round 4,2013-04-21 16:40:00,2013-04-21 16:40:00,Docklands,North Melbourne,Brisbane Lions,125,62,18,17,9,8,North Melbourne,0,0
1904,2013,5,Round 5,2013-04-25 14:40:00,2013-04-25 14:40:00,M.C.G.,Essendon,Collingwood,121,75,18,13,10,15,Essendon,0,0
1905,2013,5,Round 5,2013-04-25 17:50:00,2013-04-25 19:50:00,Wellington,St Kilda,Sydney,63,79,9,9,11,13,Sydney,0,0
1916,2013,5,Round 5,2013-04-26 20:45:00,2013-04-26 18:45:00,Subiaco,Fremantle,Richmond,81,80,12,9,12,8,Fremantle,0,0
1917,2013,5,Round 5,2013-04-27 13:45:00,2013-04-27 13:45:00,UNSW Canberra Oval,Greater Western Sydney,Gold Coast,104,148,16,8,21,22,Gold Coast,0,0
1918,2013,5,Round 5,2013-04-27 16:40:00,2013-04-27 16:40:00,M.C.G.,Carlton,Adelaide,115,83,17,13,12,11,Carlton,0,0
1919,2013,5,Round 5,2013-04-27 19:40:00,2013-04-27 19:40:00,Docklands,Western Bulldogs,Geelong,86,107,13,8,15,17,Geelong,0,0
1920,2013,5,Round 5,2013-04-27 19:45:00,2013-04-27 19:15:00,Football Park,Port Adelaide,West Coast,84,79,12,12,10,19,Port Adelaide,0,0
1921,2013,5,Round 5,2013-04-28 15:15:00,2013-04-28 15:15:00,Gabba,Brisbane Lions,Melbourne,122,94,17,20,14,10,Brisbane Lions,0,0
1922,2013,5,Round 5,2013-04-28 16:40:00,2013-04-28 16:40:00,M.C.G.,Hawthorn,North Melbourne,99,96,14,15,13,18,Hawthorn,0,0
1923,2013,6,Round 6,2013-05-03 19:50:00,2013-05-03 19:50:00,Docklands,Collingwood,St Kilda,103,77,15,13,11,11,Collingwood,0,0
1924,2013,6,Round 6,2013-05-04 13:45:00,2013-05-04 13:45:00,Docklands,Essendon,Greater Western Sydney,120,81,17,18,12,9,Essendon,0,0
1925,2013,6,Round 6,2013-05-04 14:10:00,2013-05-04 14:10:00,Bellerive Oval,North Melbourne,Port Adelaide,93,83,14,9,12,11,North Melbourne,0,0
1929,2013,6,Round 6,2013-05-04 16:40:00,2013-05-04 16:10:00,Football Park,Adelaide,Hawthorn,78,89,11,12,13,11,Hawthorn,0,0
1930,2013,6,Round 6,2013-05-04 19:40:00,2013-05-04 19:40:00,Carrara,Gold Coast,Fremantle,54,99,7,12,15,9,Fremantle,0,0
1931,2013,6,Round 6,2013-05-04 19:40:00,2013-05-04 19:40:00,M.C.G.,Richmond,Geelong,87,131,13,9,20,11,Geelong,0,0
1932,2013,6,Round 6,2013-05-05 13:10:00,2013-05-05 13:10:00,S.C.G.,Sydney,Brisbane Lions,115,55,17,13,8,7,Sydney,0,0
1933,2013,6,Round 6,2013-05-05 15:20:00,2013-05-05 15:20:00,M.C.G.,Carlton,Melbourne,121,60,18,13,8,12,Carlton,0,0
1934,2013,6,Round 6,2013-05-05 16:40:00,2013-05-05 14:40:00,Subiaco,West Coast,Western Bulldogs,137,67,21,11,10,7,West Coast,0,0
1935,2013,7,Round 7,2013-05-10 19:50:00,2013-05-10 19:50:00,Docklands,Geelong,Essendon,113,85,17,11,11,19,Geelong,0,0
1936,2013,7,Round 7,2013-05-11 13:45:00,2013-05-11 13:15:00,Football Park,Port Adelaide,Richmond,73,114,10,13,18,6,Richmond,0,0
1937,2013,7,Round 7,2013-05-11 14:10:00,2013-05-11 14:10:00,Gabba,Brisbane Lions,West Coast,82,108,12,10,17,6,West Coast,0,0
1938,2013,7,Round 7,2013-05-11 16:40:00,2013-05-11 16:40:00,Docklands,Western Bulldogs,North Melbourne,97,151,15,7,22,19,North Melbourne,0,0
1939,2013,7,Round 7,2013-05-11 19:40:00,2013-05-11 17:40:00,Subiaco,Fremantle,Collingwood,100,73,15,10,10,13,Fremantle,0,0
1940,2013,7,Round 7,2013-05-11 19:40:00,2013-05-11 19:40:00,M.C.G.,Hawthorn,Sydney,119,82,18,11,12,10,Hawthorn,0,0
1941,2013,7,Round 7,2013-05-12 13:10:00,2013-05-12 13:10:00,Sydney Showground,Greater Western Sydney,Adelaide,52,187,7,10,29,13,Adelaide,0,0
1942,2013,7,Round 7,2013-05-12 16:40:00,2013-05-12 16:40:00,M.C.G.,Melbourne,Gold Coast,54,114,7,12,16,18,Gold Coast,0,0
1943,2013,7,Round 7,2013-05-13 19:40:00,2013-05-13 19:40:00,Docklands,St Kilda,Carlton,77,68,11,11,9,14,St Kilda,0,0
1944,2013,8,Round 8,2013-05-17 20:40:00,2013-05-17 18:40:00,Subiaco,West Coast,North Melbourne,90,88,12,18,13,10,West Coast,0,0
1945,2013,8,Round 8,2013-05-18 13:45:00,2013-05-18 13:45:00,Docklands,Essendon,Brisbane Lions,86,96,12,14,14,12,Brisbane Lions,0,0
1957,2013,8,Round 8,2013-05-18 14:10:00,2013-05-18 14:10:00,University of Tasmania Stadium,Hawthorn,Greater Western Sydney,140,57,21,14,9,3,Hawthorn,0,0
1958,2013,8,Round 8,2013-05-18 16:40:00,2013-05-18 16:40:00,Carrara,Gold Coast,Western Bulldogs,93,61,13,15,8,13,Gold Coast,0,0
1960,2013,8,Round 8,2013-05-18 19:40:00,2013-05-18 19:40:00,M.C.G.,Collingwood,Geelong,102,96,15,12,14,12,Collingwood,0,0
1959,2013,8,Round 8,2013-05-18 19:40:00,2013-05-18 19:40:00,S.C.G.,Sydney,Fremantle,70,70,11,4,9,16,,0,0
1961,2013,8,Round 8,2013-05-19 13:10:00,2013-05-19 13:10:00,Docklands,Carlton,Port Adelaide,109,91,16,13,14,7,Carlton,0,0
1962,2013,8,Round 8,2013-05-19 15:20:00,2013-05-19 15:20:00,M.C.G.,Richmond,Melbourne,106,72,15,16,11,6,Richmond,0,0
1963,2013,8,Round 8,2013-05-19 16:40:00,2013-05-19 16:10:00,Football Park,Adelaide,St Kilda,87,47,12,15,6,11,Adelaide,0,0
1964,2013,9,Round 9,2013-05-24 19:50:00,2013-05-24 19:50:00,M.C.G.,Collingwood,Sydney,55,102,8,7,15,12,Sydney,0,0
1965,2013,9,Round 9,2013-05-25 13:45:00,2013-05-25 13:15:00,Football Park,Port Adelaide,Geelong,68,116,9,14,18,8,Geelong,0,0
1968,2013,9,Round 9,2013-05-25 14:10:00,2013-05-25 14:10:00,Sydney Showground,Greater Western Sydney,West Coast,55,155,8,7,23,17,West Coast,0,0
1969,2013,9,Round 9,2013-05-25 16:40:00,2013-05-25 16:40:00,Docklands,St Kilda,Western Bulldogs,101,110,15,11,17,8,Western Bulldogs,0,0
1970,2013,9,Round 9,2013-05-25 19:40:00,2013-05-25 19:40:00,Gabba,Brisbane Lions,Carlton,85,98,12,13,13,20,Carlton,0,0
1971,2013,9,Round 9,2013-05-25 19:45:00,2013-05-25 19:45:00,M.C.G.,Richmond,Essendon,62,91,9,8,13,13,Essendon,0,0
1972,2013,9,Round 9,2013-05-26 13:10:00,2013-05-26 13:10:00,M.C.G.,Hawthorn,Gold Coast,118,92,18,10,14,8,Hawthorn,0,0
1973,2013,9,Round 9,2013-05-26 15:20:00,2013-05-26 15:20:00,Docklands,North Melbourne,Adelaide,124,125,19,10,18,17,Adelaide,0,0
1974,2013,9,Round 9,2013-05-26 16:40:00,2013-05-26 14:40:00,Subiaco,Fremantle,Melbourne,130,40,19,16,6,4,Fremantle,0,0
1975,2013,10,Round 10,2013-05-31 19:50:00,2013-05-31 19:50:00,Gabba,Brisbane Lions,Collingwood,51,100,7,9,14,16,Collingwood,0,0
1976,2013,10,Round 10,2013-06-01 13:45:00,2013-06-01 13:45:00,Docklands,Carlton,Greater Western Sydney,148,54,22,16,8,6,Carlton,0,0
1977,2013,10,Round 10,2013-06-01 14:10:00,2013-06-01 13:40:00,Football Park,Adelaide,Fremantle,59,66,8,11,10,6,Fremantle,0,0
1978,2013,10,Round 10,2013-06-01 16:40:00,2013-06-01 16:40:00,S.C.G.,Sydney,Essendon,115,71,17,13,10,11,Sydney,0,0
1979,2013,10,Round 10,2013-06-01 19:40:00,2013-06-01 19:40:00,GMHBA Stadium,Geelong,Gold Coast,123,71,18,15,10,11,Geelong,0,0
1980,2013,10,Round 10,2013-06-01 19:40:00,2013-06-01 19:10:00,Marrara Oval,Western Bulldogs,Port Adelaide,67,58,10,7,8,10,Western Bulldogs,0,0
1981,2013,10,Round 10,2013-06-02 15:20:00,2013-06-02 15:20:00,M.C.G.,Melbourne,Hawthorn,48,143,6,12,21,17,Hawthorn,0,0
1982,2013,10,Round 10,2013-06-02 16:40:00,2013-06-02 16:40:00,Docklands,North Melbourne,St Kilda,133,65,19,19,10,5,North Melbourne,0,0
1983,2013,10,Round 10,2013-06-03 19:40:00,2013-06-03 17:40:00,Subiaco,West Coast,Richmond,62,103,8,14,16,7,Richmond,0,0
1984,2013,11,Round 11,2013-06-07 19:50:00,2013-06-07 19:50:00,M.C.G.,Essendon,Carlton,77,72,11,11,10,12,Essendon,0,0
1985,2013,11,Round 11,2013-06-08 13:40:00,2013-06-08 13:40:00,Sydney Showground,Greater Western Sydney,Geelong,98,157,15,8,24,13,Geelong,0,0
1997,2013,11,Round 11,2013-06-08 16:40:00,2013-06-08 16:10:00,Football Park,Adelaide,Sydney,50,127,6,14,19,13,Sydney,0,0
1998,2013,11,Round 11,2013-06-08 19:40:00,2013-06-08 19:40:00,Carrara,Gold Coast,North Melbourne,66,51,9,12,8,3,Gold Coast,0,0
1999,2013,11,Round 11,2013-06-09 16:40:00,2013-06-09 16:40:00,Docklands,St Kilda,West Coast,80,84,11,14,12,12,West Coast,0,0
2000,2013,11,Round 11,2013-06-10 15:20:00,2013-06-10 15:20:00,M.C.G.,Melbourne,Collingwood,39,122,5,9,17,20,Collingwood,0,0
2001,2013,12,Round 12,2013-06-14 19:50:00,2013-06-14 19:50:00,Docklands,Carlton,Hawthorn,87,102,13,9,15,12,Hawthorn,0,0
2002,2013,12,Round 12,2013-06-15 13:40:00,2013-06-15 13:40:00,M.C.G.,Richmond,Adelaide,110,72,16,14,10,12,Richmond,0,0
2003,2013,12,Round 12,2013-06-15 16:40:00,2013-06-15 14:40:00,Subiaco,Fremantle,Brisbane Lions,86,46,12,14,6,10,Fremantle,0,0
2004,2013,12,Round 12,2013-06-15 19:40:00,2013-06-15 19:40:00,Docklands,Essendon,Gold Coast,115,72,17,13,11,6,Essendon,0,0
2005,2013,12,Round 12,2013-06-16 13:10:00,2013-06-16 13:10:00,Sydney Showground,Greater Western Sydney,Port Adelaide,50,125,6,14,19,11,Port Adelaide,0,0
2013,2013,12,Round 12,2013-06-16 16:40:00,2013-06-16 16:40:00,Docklands,Collingwood,Western Bulldogs,99,65,15,9,9,11,Collingwood,0,0
2014,2013,13,Round 13,2013-06-21 19:50:00,2013-06-21 19:50:00,Docklands,Hawthorn,West Coast,123,103,19,9,16,7,Hawthorn,0,0
2015,2013,13,Round 13,2013-06-22 13:40:00,2013-06-22 13:10:00,Football Park,Port Adelaide,Sydney,72,54,10,12,8,6,Port Adelaide,0,0
2016,2013,13,Round 13,2013-06-22 16:40:00,2013-06-22 16:40:00,M.C.G.,St Kilda,Melbourne,104,69,16,8,10,9,St Kilda,0,0
2017,2013,13,Round 13,2013-06-22 19:40:00,2013-06-22 19:40:00,Docklands,Western Bulldogs,Richmond,61,121,8,13,17,19,Richmond,0,0
2018,2013,13,Round 13,2013-06-23 15:20:00,2013-06-23 13:20:00,Subiaco,Fremantle,North Melbourne,67,29,10,7,4,5,Fremantle,0,0
2019,2013,13,Round 13,2013-06-23 16:40:00,2013-06-23 16:40:00,Gabba,Brisbane Lions,Geelong,103,98,15,13,14,14,Brisbane Lions,0,0
2020,2013,14,Round 14,2013-06-27 20:10:00,2013-06-27 18:10:00,Subiaco,West Coast,Essendon,91,98,13,13,15,8,Essendon,0,0
2021,2013,14,Round 14,2013-06-28 19:50:00,2013-06-28 19:50:00,S.C.G.,Sydney,Carlton,65,43,8,17,5,13,Sydney,0,0
2022,2013,14,Round 14,2013-06-29 13:40:00,2013-06-29 13:40:00,Carrara,Gold Coast,Adelaide,83,111,11,17,16,15,Adelaide,0,0
2023,2013,14,Round 14,2013-06-29 16:40:00,2013-06-29 16:10:00,Football Park,Port Adelaide,Collingwood,86,51,13,8,7,9,Port Adelaide,0,0
2025,2013,14,Round 14,2013-06-29 19:40:00,2013-06-29 19:40:00,GMHBA Stadium,Geelong,Fremantle,85,44,11,19,7,2,Geelong,0,0
2024,2013,14,Round 14,2013-06-29 19:40:00,2013-06-29 19:40:00,M.C.G.,Melbourne,Western Bulldogs,103,100,15,13,15,10,Melbourne,0,0
2038,2013,14,Round 14,2013-06-30 13:10:00,2013-06-30 13:10:00,University of Tasmania Stadium,Hawthorn,Brisbane Lions,143,85,21,17,12,13,Hawthorn,0,0
2039,2013,14,Round 14,2013-06-30 15:20:00,2013-06-30 15:20:00,Docklands,North Melbourne,Greater Western Sydney,130,44,19,16,6,8,North Melbourne,0,0
2040,2013,14,Round 14,2013-06-30 16:40:00,2013-06-30 16:40:00,M.C.G.,Richmond,St Kilda,119,55,17,17,8,7,Richmond,0,0
2041,2013,15,Round 15,2013-07-05 19:50:00,2013-07-05 19:50:00,M.C.G.,Carlton,Collingwood,77,118,12,5,17,16,Collingwood,0,0
2042,2013,15,Round 15,2013-07-06 13:45:00,2013-07-06 13:45:00,UNSW Canberra Oval,Greater Western Sydney,Western Bulldogs,83,87,12,11,13,9,Western Bulldogs,0,0
2043,2013,15,Round 15,2013-07-06 14:10:00,2013-07-06 14:10:00,Docklands,North Melbourne,Richmond,128,66,19,14,8,18,North Melbourne,0,0
2044,2013,15,Round 15,2013-07-06 16:40:00,2013-07-06 16:40:00,Gabba,Brisbane Lions,Gold Coast,116,83,17,14,12,11,Brisbane Lions,0,0
2045,2013,15,Round 15,2013-07-06 19:40:00,2013-07-06 19:10:00,Football Park,Adelaide,West Coast,69,75,9,15,11,9,West Coast,0,0
2057,2013,15,Round 15,2013-07-06 19:40:00,2013-07-06 19:40:00,M.C.G.,Geelong,Hawthorn,82,72,11,16,10,12,Geelong,0,0
2058,2013,15,Round 15,2013-07-07 13:10:00,2013-07-07 13:10:00,M.C.G.,Melbourne,Sydney,85,116,13,7,16,20,Sydney,0,0
2059,2013,15,Round 15,2013-07-07 15:20:00,2013-07-07 13:20:00,Subiaco,Fremantle,St Kilda,100,70,15,10,11,4,Fremantle,0,0
2060,2013,15,Round 15,2013-07-07 16:40:00,2013-07-07 16:40:00,Docklands,Essendon,Port Adelaide,118,88,18,10,12,16,Essendon,0,0
2061,2013,16,Round 16,2013-07-12 19:50:00,2013-07-12 19:50:00,M.C.G.,Collingwood,Adelaide,111,84,17,9,12,12,Collingwood,0,0
